"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1","italy","bologna","2020-08-31",42196,"Santo Stefano",44.48507,11.34786,"Entire apartment","Entire home/apt",2,1,1,"$68.00",3,360,0,68,2040
"2","italy","bologna","2020-08-31",46352,"Porto - Saragozza",44.49168,11.33514,"Private room in apartment","Private room",3,1,3,"$35.29",1,730,30,NA,0
"3","italy","bologna","2020-08-31",59697,"Santo Stefano",44.48817,11.34124,"Entire apartment","Entire home/apt",6,3,6,"$70.00",1,120,28,70,140
"4","italy","bologna","2020-08-31",70366,"Porto - Saragozza",44.49699,11.32206,"Entire house","Entire home/apt",2,1,2,"$63.00",1,730,29,63,63
"5","italy","bologna","2020-08-31",72628,"Porto - Saragozza",44.49088,11.3384,"Entire apartment","Entire home/apt",4,1,3,"$152.00",1,150,0,144.5,4335
"6","italy","bologna","2020-08-31",85368,"Santo Stefano",44.47834,11.35672,"Entire apartment","Entire home/apt",5,2,5,"$130.00",2,1125,0,130,3900
"7","italy","bologna","2020-08-31",130642,"Savena",44.46817,11.39,"Private room in apartment","Private room",2,1,1,"$45.00",2,30,30,NA,0
"8","italy","bologna","2020-08-31",145779,"Porto - Saragozza",44.49306,11.33786,"Private room in apartment","Private room",1,1,1,"$35.00",3,365,30,NA,0
"9","italy","bologna","2020-08-31",168963,"Navile",44.5209,11.31697,"Entire apartment","Entire home/apt",2,1,2,"$36.00",3,1125,4,36.5384615384615,950
"10","italy","bologna","2020-08-31",184665,"Santo Stefano",44.50189,11.35031,"Private room in apartment","Private room",5,1,5,"$32.00",1,365,30,NA,0
"11","italy","bologna","2020-08-31",204553,"Porto - Saragozza",44.49105,11.33982,"Private room in apartment","Private room",1,1,2,"$46.00",2,15,29,46,46
"12","italy","bologna","2020-08-31",207245,"Porto - Saragozza",44.49254,11.34009,"Entire apartment","Entire home/apt",6,3,6,"$114.00",3,60,0,113,3390
"13","italy","bologna","2020-08-31",209692,"Navile",44.51628,11.33074,"Private room in apartment","Private room",1,1,1,"$25.00",1,90,0,25,750
"14","italy","bologna","2020-08-31",214615,"Santo Stefano",44.50172,11.35047,"Private room in apartment","Private room",5,1,3,"$32.00",1,760,30,NA,0
"15","italy","bologna","2020-08-31",219878,"Santo Stefano",44.48787,11.35392,"Entire apartment","Entire home/apt",2,1,2,"$81.00",3,150,10,80.8,1616
"16","italy","bologna","2020-08-31",229114,"Navile",44.51072,11.34957,"Entire apartment","Entire home/apt",4,2,4,"$64.00",3,30,25,64,320
"17","italy","bologna","2020-08-31",233922,"Porto - Saragozza",44.49589,11.32976,"Entire apartment","Entire home/apt",5,2,4,"$80.00",4,60,0,80,2400
"18","italy","bologna","2020-08-31",245295,"Porto - Saragozza",44.4868,11.31471,"Entire house","Entire home/apt",3,1,1,"$79.00",3,1125,29,74,74
"19","italy","bologna","2020-08-31",246747,"Porto - Saragozza",44.49702,11.34291,"Private room in apartment","Private room",2,1,2,"$68.00",2,15,29,68,68
