"country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"italy","bologna","2020-07-20",28511884,"Porto - Saragozza",44.49713,11.33816,"Apartment","Entire home/apt",3,NA,NA,70.9150684931507,NA,NA,20,70.9150684931507,574
"italy","bologna","2020-07-20",28519040,"Santo Stefano",44.48674,11.36464,"Guest suite","Private room",2,NA,NA,50,3,10,30,NA,0
"italy","bologna","2020-07-20",28529327,"Porto - Saragozza",44.50171,11.33702,"Apartment","Private room",2,NA,NA,67.1479452054794,2,1125,10,67.1479452054794,1172
"italy","bologna","2020-07-20",28529867,"Porto - Saragozza",44.50262,11.33894,"Apartment","Entire home/apt",3,NA,NA,196.594520547945,4,1125,30,NA,0
"italy","bologna","2020-07-20",28537835,"Navile",44.51188,11.35526,"Apartment","Entire home/apt",4,NA,NA,72.9098360655738,NA,NA,23,72.9098360655738,385
"italy","bologna","2020-07-20",28560807,"Santo Stefano",44.4807,11.375,"Condominium","Private room",2,NA,NA,250,1,1125,28,250,500
"italy","bologna","2020-07-20",28562550,"Porto - Saragozza",44.49726,11.33327,"Apartment","Entire home/apt",5,NA,NA,92.8986301369863,1,40,10,92.8986301369863,994
"italy","bologna","2020-07-20",28572712,"San Donato - San Vitale",44.50503,11.37249,"Room in bed and breakfast","Hotel room",2,NA,NA,55,2,1125,0,55,1650
"italy","bologna","2020-07-20",28575231,"Navile",44.51823,11.33491,"Apartment","Entire home/apt",5,NA,NA,45.758904109589,2,1125,25,45.758904109589,150
"italy","bologna","2020-07-20",28578133,"Navile",44.51268,11.34866,"Apartment","Private room",2,NA,NA,37.6465753424658,2,1125,0,37.6465753424658,990
"italy","bologna","2020-07-20",28584715,"Porto - Saragozza",44.50029,11.33855,"Apartment","Entire home/apt",4,NA,NA,228.506849315069,2,1125,0,228.506849315069,4044
"italy","bologna","2020-07-20",28595332,"Porto - Saragozza",44.50011,11.33509,"Condominium","Private room",2,NA,NA,35,1,1125,10,35,700
"italy","bologna","2020-07-20",28602849,"San Donato - San Vitale",44.50643,11.35642,"Apartment","Entire home/apt",3,NA,NA,60,2,1125,0,60,1800
"italy","bologna","2020-07-20",28606893,"San Donato - San Vitale",44.49617,11.3596,"House","Private room",2,NA,NA,50,2,20,0,50,1500
"italy","bologna","2020-07-20",28607334,"San Donato - San Vitale",44.50363,11.36396,"Entire apartment","Entire home/apt",3,NA,NA,50,2,30,30,NA,0
"italy","bologna","2020-07-20",28608136,"Santo Stefano",44.48859,11.34947,"Condominium","Entire home/apt",4,NA,NA,50.5068493150685,2,1125,7,50.5068493150685,700
"italy","bologna","2020-07-20",28610933,"Porto - Saragozza",44.49665,11.3415,"Apartment","Entire home/apt",4,NA,NA,84.7315068493151,3,1125,18,84.7315068493151,960
"italy","bologna","2020-07-20",28618252,"Santo Stefano",44.48561,11.32971,"Apartment","Entire home/apt",3,NA,NA,180,2,365,28,180,360
"italy","bologna","2020-07-20",28619474,"San Donato - San Vitale",44.49761,11.35911,"House","Private room",2,NA,NA,50,2,20,0,50,1500
"italy","bologna","2020-07-20",28621600,"Navile",44.51454,11.35103,"Condominium","Entire home/apt",3,NA,NA,65,1,1125,0,65,1950
"italy","bologna","2020-07-20",28624175,"Porto - Saragozza",44.502,11.32039,"Condominium","Entire home/apt",4,NA,NA,75.1068493150685,1,1125,0,75.1068493150685,2250
"italy","bologna","2020-07-20",28633682,"Porto - Saragozza",44.50146,11.34399,"Condominium","Private room",2,NA,NA,37.3671232876712,2,4,0,37.3671232876712,1050
"italy","bologna","2020-07-20",28639429,"Porto - Saragozza",44.50279,11.31374,"Apartment","Entire home/apt",4,NA,NA,70.5232876712329,3,90,0,70.5232876712329,2076
"italy","bologna","2020-07-20",28653388,"Santo Stefano",44.49535,11.34815,"Apartment","Entire home/apt",3,NA,NA,71.4465753424657,1,14,24,71.4465753424657,390
"italy","bologna","2020-07-20",28658346,"Porto - Saragozza",44.49072,11.33268,"Apartment","Entire home/apt",5,NA,NA,54.9453551912568,NA,NA,0,54.9453551912568,1630
"italy","bologna","2020-07-20",28660507,"Santo Stefano",44.4881,11.35343,"Entire apartment","Entire home/apt",5,NA,NA,620.657534246575,1,1125,0,620.657534246575,26000
"italy","bologna","2020-07-20",28675238,"Porto - Saragozza",44.49876,11.33583,"Apartment","Entire home/apt",5,NA,NA,74.2712328767123,1,1125,18,74.2712328767123,756
"italy","bologna","2020-07-20",28678911,"Santo Stefano",44.49963,11.34996,"Apartment","Entire home/apt",4,NA,NA,56.5710382513661,NA,NA,30,NA,0
"italy","bologna","2020-07-20",28681326,"Navile",44.5468,11.35381,"Apartment","Entire home/apt",5,NA,NA,85,2,1125,29,85,85
"italy","bologna","2020-07-20",28683008,"Santo Stefano",44.49428,11.35235,"Apartment","Entire home/apt",2,NA,NA,44.2513661202186,2,1125,0,44.2513661202186,1288
"italy","bologna","2020-07-20",28692260,"Porto - Saragozza",44.50144,11.31883,"Apartment","Entire home/apt",2,NA,NA,68,1,1125,0,68,2040
"italy","bologna","2020-07-20",28708310,"Porto - Saragozza",44.49544,11.33612,"Apartment","Entire home/apt",3,NA,NA,120.547945205479,2,1125,24,120.547945205479,720
"italy","bologna","2020-07-20",28733921,"Porto - Saragozza",44.49776,11.32723,"Apartment","Entire home/apt",4,NA,NA,219.523287671233,2,1125,0,219.523287671233,1290
"italy","bologna","2020-07-20",28746800,"Porto - Saragozza",44.50313,11.34212,"Apartment","Private room",2,NA,NA,50,1,1125,29,50,50
"italy","bologna","2020-07-20",28747373,"Navile",44.51649,11.33919,"Private room in condominium","Private room",2,NA,NA,55,2,10,10,55,1100
"italy","bologna","2020-07-20",28752237,"Navile",44.51417,11.34888,"Condominium","Entire home/apt",5,NA,NA,58.0767123287671,1,1125,8,58.0767123287671,1032
"italy","bologna","2020-07-20",28771410,"Navile",44.54611,11.34888,"Apartment","Entire home/apt",4,NA,NA,73.2821917808219,2,1125,30,NA,0
"italy","bologna","2020-07-20",28774928,"Navile",44.50681,11.34045,"Apartment","Entire home/apt",6,NA,NA,60.4739726027397,2,1125,0,60.4739726027397,1714
"italy","bologna","2020-07-20",28776088,"Santo Stefano",44.49861,11.34602,"Apartment","Entire home/apt",3,NA,NA,57.8712328767123,2,1125,13,57.8712328767123,737
"italy","bologna","2020-07-20",28794423,"Porto - Saragozza",44.50384,11.33766,"Apartment","Entire home/apt",4,NA,NA,257.501369863014,2,999,0,257.501369863014,1730
"italy","bologna","2020-07-20",28795927,"Santo Stefano",44.49993,11.34866,"Apartment","Private room",2,NA,NA,100,1,7,30,NA,0
"italy","bologna","2020-07-20",28800189,"Santo Stefano",44.49552,11.34973,"Apartment","Entire home/apt",4,NA,NA,235.2,2,1125,18,235.2,565
"italy","bologna","2020-07-20",28805148,"Porto - Saragozza",44.50015,11.33686,"Apartment","Private room",2,NA,NA,54.2191780821918,2,1125,27,54.2191780821918,180
"italy","bologna","2020-07-20",28806348,"Porto - Saragozza",44.50029,11.33855,"Apartment","Entire home/apt",4,NA,NA,228.665753424658,2,1125,0,228.665753424658,4500
"italy","bologna","2020-07-20",28810645,"Porto - Saragozza",44.50119,11.34246,"Apartment","Entire home/apt",2,NA,NA,61.1260273972603,2,1125,25,61.1260273972603,380
"italy","bologna","2020-07-20",28821172,"Santo Stefano",44.4803,11.34783,"Apartment","Entire home/apt",4,NA,NA,77.3397260273973,14,1125,0,77.3397260273973,1853
"italy","bologna","2020-07-20",28830737,"Porto - Saragozza",44.49522,11.33701,"Apartment","Entire home/apt",3,NA,NA,78.3835616438356,1,1125,0,78.3835616438356,1950
"italy","bologna","2020-07-20",28836457,"San Donato - San Vitale",44.51714,11.38282,"Apartment","Entire home/apt",4,NA,NA,64.1123287671233,2,1125,0,64.1123287671233,1800
"italy","bologna","2020-07-20",28875644,"Santo Stefano",44.48618,11.34186,"Apartment","Private room",1,NA,NA,25.5150684931507,1,90,29,25.5150684931507,25
"italy","bologna","2020-07-20",28876568,"Santo Stefano",44.48632,11.34281,"Apartment","Private room",1,NA,NA,31.1917808219178,2,90,29,31.1917808219178,25
"italy","bologna","2020-07-20",28880644,"Porto - Saragozza",44.49975,11.33701,"Apartment","Private room",2,NA,NA,33.6475409836066,NA,NA,26,33.6475409836066,100
"italy","bologna","2020-07-20",28881845,"Porto - Saragozza",44.49012,11.32662,"House","Entire home/apt",3,NA,NA,45.1479452054795,1,1125,2,45.1479452054795,1120
"italy","bologna","2020-07-20",28882827,"Porto - Saragozza",44.49974,11.3354,"Condominium","Private room",3,NA,NA,34.0465753424658,1,7,18,34.0465753424658,300
"italy","bologna","2020-07-20",28886775,"Porto - Saragozza",44.5,11.3417,"Apartment","Entire home/apt",4,NA,NA,95.786301369863,2,1125,29,95.786301369863,80
"italy","bologna","2020-07-20",28909568,"Porto - Saragozza",44.49163,11.33827,"Condominium","Entire home/apt",2,NA,NA,95,1,1125,0,95,2850
"italy","bologna","2020-07-20",28932645,"Porto - Saragozza",44.49626,11.33726,"Condominium","Entire home/apt",4,NA,NA,133.737704918033,NA,NA,11,133.737704918033,1222
"italy","bologna","2020-07-20",28955447,"Navile",44.54242,11.35543,"Apartment","Entire home/apt",4,NA,NA,90.7397260273973,2,1125,2,90.7397260273973,2240
"italy","bologna","2020-07-20",28961575,"Navile",44.5124,11.35384,"Apartment","Entire home/apt",3,NA,NA,231.452054794521,2,28,0,231.452054794521,1800
"italy","bologna","2020-07-20",28977104,"San Donato - San Vitale",44.49279,11.36768,"Apartment","Entire home/apt",2,NA,NA,78.0876712328767,2,23,30,NA,0
"italy","bologna","2020-07-20",28997867,"Santo Stefano",44.48913,11.35482,"Apartment","Entire home/apt",4,NA,NA,64.2054794520548,2,1125,24,64.2054794520548,390
"italy","bologna","2020-07-20",29043474,"Santo Stefano",44.48938,11.35187,"Apartment","Entire home/apt",3,NA,NA,125,1,1125,27,125,375
"italy","bologna","2020-07-20",29045676,"San Donato - San Vitale",44.49334,11.37623,"Apartment","Entire home/apt",3,NA,NA,33.0849315068493,2,1125,5,33.0849315068493,829
"italy","bologna","2020-07-20",29048670,"San Donato - San Vitale",44.49778,11.35934,"House","Entire home/apt",3,NA,NA,65,10,1125,19,65,715
"italy","bologna","2020-07-20",29070673,"Borgo Panigale - Reno",44.50709,11.2814,"Apartment","Entire home/apt",4,NA,NA,72.5643835616438,6,1125,30,NA,0
"italy","bologna","2020-07-20",29092437,"San Donato - San Vitale",44.50641,11.37386,"Apartment","Entire home/apt",4,NA,NA,653.632876712329,2,1125,30,NA,0
"italy","bologna","2020-07-20",29093579,"Santo Stefano",44.49042,11.35477,"Apartment","Entire home/apt",3,NA,NA,63.558904109589,3,1125,0,63.558904109589,1898
"italy","bologna","2020-07-20",29093904,"Porto - Saragozza",44.49698,11.3404,"Bed and breakfast","Hotel room",2,NA,NA,93.0986301369863,1,1125,0,93.0986301369863,2682
"italy","bologna","2020-07-20",29094990,"Santo Stefano",44.47837,11.33528,"Condominium","Entire home/apt",4,NA,NA,56.7013698630137,3,1125,25,56.7013698630137,250
"italy","bologna","2020-07-20",29095406,"Porto - Saragozza",44.49687,11.34191,"Bed and breakfast","Hotel room",2,NA,NA,107.293150684932,1,1125,1,107.293150684932,2966
"italy","bologna","2020-07-20",29122638,"Navile",44.51497,11.35162,"Loft","Entire home/apt",4,NA,NA,69.5698630136986,2,1125,29,69.5698630136986,60
"italy","bologna","2020-07-20",29123922,"Santo Stefano",44.49749,11.34433,"Apartment","Entire home/apt",2,NA,NA,42.6229508196721,NA,NA,0,42.6229508196721,1050
"italy","bologna","2020-07-20",29150202,"Porto - Saragozza",44.50318,11.33211,"Apartment","Entire home/apt",2,NA,NA,37.972602739726,1,1125,24,37.972602739726,222
"italy","bologna","2020-07-20",29153338,"Santo Stefano",44.49704,11.34553,"Apartment","Private room",1,NA,NA,25.0027397260274,1,25,0,25.0027397260274,750
"italy","bologna","2020-07-20",29154033,"San Donato - San Vitale",44.49784,11.35859,"Apartment","Entire home/apt",2,NA,NA,120,1,1125,0,120,3600
"italy","bologna","2020-07-20",29157051,"Savena",44.47676,11.37752,"Apartment","Entire home/apt",2,NA,NA,42.9232876712329,1,1125,7,42.9232876712329,1091
"italy","bologna","2020-07-20",29185533,"Navile",44.5106,11.34775,"Condominium","Entire home/apt",3,NA,NA,50,1,1125,30,NA,0
"italy","bologna","2020-07-20",29199715,"Porto - Saragozza",44.49551,11.32192,"House","Entire home/apt",3,NA,NA,50,1,29,0,50,1500
"italy","bologna","2020-07-20",29208870,"Porto - Saragozza",44.5004,11.32349,"Apartment","Entire home/apt",2,NA,NA,35.9315068493151,3,29,0,35.9315068493151,980
"italy","bologna","2020-07-20",29212382,"San Donato - San Vitale",44.52133,11.4019,"House","Entire home/apt",4,NA,NA,69.2896174863388,NA,NA,2,69.2896174863388,1820
"italy","bologna","2020-07-20",29237875,"Porto - Saragozza",44.496,11.3373,"Apartment","Entire home/apt",2,NA,NA,40.0904109589041,2,1125,6,40.0904109589041,1047
"italy","bologna","2020-07-20",29238274,"Porto - Saragozza",44.50276,11.31418,"Condominium","Shared room",1,NA,NA,30.4520547945205,1,1125,30,NA,0
"italy","bologna","2020-07-20",29239170,"San Donato - San Vitale",44.49435,11.36329,"Apartment","Entire home/apt",3,NA,NA,61.1835616438356,3,180,29,61.1835616438356,60
"italy","bologna","2020-07-20",29265308,"Porto - Saragozza",44.50386,11.30855,"Apartment","Entire home/apt",6,NA,NA,300,1,1125,0,300,9000
"italy","bologna","2020-07-20",29277978,"Santo Stefano",44.4802,11.3379,"Apartment","Entire home/apt",3,NA,NA,45,2,1125,10,45,900
"italy","bologna","2020-07-20",29279781,"Santo Stefano",44.49381,11.34405,"Apartment","Entire home/apt",4,NA,NA,124.8,3,999,14,124.8,1188
"italy","bologna","2020-07-20",29294710,"Santo Stefano",44.49511,11.35389,"Apartment","Entire home/apt",5,NA,NA,301.550684931507,2,1125,22,301.550684931507,707
"italy","bologna","2020-07-20",29295639,"Santo Stefano",44.49891,11.35231,"Apartment","Entire home/apt",2,NA,NA,96.3424657534247,2,1125,29,96.3424657534247,95
"italy","bologna","2020-07-20",29298872,"San Donato - San Vitale",44.49627,11.35827,"House","Private room",1,NA,NA,40.6986301369863,2,20,0,40.6986301369863,1200
"italy","bologna","2020-07-20",29320745,"Porto - Saragozza",44.50249,11.33922,"Loft","Entire home/apt",4,NA,NA,48.3205479452055,2,1125,0,48.3205479452055,1320
"italy","bologna","2020-07-20",29329293,"Porto - Saragozza",44.4903,11.32656,"Bed and breakfast","Private room",1,NA,NA,40,2,7,9,40,840
"italy","bologna","2020-07-20",29330758,"Borgo Panigale - Reno",44.52371,11.29406,"House","Private room",4,NA,NA,120,1,30,0,120,3600
"italy","bologna","2020-07-20",29350428,"Porto - Saragozza",44.49626,11.33792,"Apartment","Entire home/apt",4,NA,NA,866,1,99,0,866,25980
"italy","bologna","2020-07-20",29357711,"Santo Stefano",44.50255,11.34785,"Apartment","Entire home/apt",5,NA,NA,80,4,29,29,80,80
"italy","bologna","2020-07-20",29376791,"Borgo Panigale - Reno",44.50552,11.30142,"Apartment","Private room",2,NA,NA,21.0082191780822,1,15,0,21.0082191780822,540
"italy","bologna","2020-07-20",29402913,"Santo Stefano",44.48347,11.36357,"Apartment","Entire home/apt",8,NA,NA,349.205479452055,3,1125,0,349.205479452055,10500
"italy","bologna","2020-07-20",29409805,"Porto - Saragozza",44.50371,11.30882,"Apartment","Entire home/apt",2,NA,NA,80,1,1125,11,80,1520
"italy","bologna","2020-07-20",29432522,"Santo Stefano",44.50127,11.35206,"Apartment","Private room",2,NA,NA,29,1,1125,0,29,870
"italy","bologna","2020-07-20",29445224,"Santo Stefano",44.49935,11.34513,"Apartment","Entire home/apt",2,NA,NA,38.5808219178082,3,28,23,38.5808219178082,280
"italy","bologna","2020-07-20",29469501,"Santo Stefano",44.50424,11.35037,"Apartment","Entire home/apt",5,NA,NA,78.0986301369863,3,1125,30,NA,0
"italy","bologna","2020-07-20",29469656,"Savena",44.47334,11.38823,"Apartment","Entire home/apt",4,NA,NA,450,3,7,23,450,3150
"italy","bologna","2020-07-20",29469932,"Santo Stefano",44.50234,11.35025,"Apartment","Entire home/apt",4,NA,NA,95,3,1125,30,NA,0
"italy","bologna","2020-07-20",29471662,"Porto - Saragozza",44.50013,11.33259,"Apartment","Entire home/apt",4,NA,NA,65.0164383561644,5,60,29,65.0164383561644,65
"italy","bologna","2020-07-20",29485861,"Santo Stefano",44.48819,11.34081,"Apartment","Entire home/apt",3,NA,NA,62.8630136986301,1,1125,22,62.8630136986301,545
"italy","bologna","2020-07-20",29524743,"Savena",44.48078,11.38424,"Condominium","Private room",2,NA,NA,20.0054794520548,2,1125,0,20.0054794520548,600
"italy","bologna","2020-07-20",29532617,"Santo Stefano",44.49239,11.35177,"Apartment","Entire home/apt",5,NA,NA,107.161202185792,NA,NA,0,107.161202185792,2918
"italy","bologna","2020-07-20",29534398,"Santo Stefano",44.49641,11.34661,"Apartment","Shared room",2,NA,NA,35.0054644808743,NA,NA,0,35.0054644808743,1050
"italy","bologna","2020-07-20",29587536,"Porto - Saragozza",44.49734,11.33286,"Apartment","Entire home/apt",4,NA,NA,113.917808219178,1,1125,29,113.917808219178,100
"italy","bologna","2020-07-20",29607360,"Navile",44.51728,11.34872,"Condominium","Private room",2,NA,NA,50.4465753424658,1,15,0,50.4465753424658,1500
"italy","bologna","2020-07-20",29617302,"Navile",44.51469,11.35118,"Condominium","Entire home/apt",5,NA,NA,733.956164383562,2,1125,17,733.956164383562,750
"italy","bologna","2020-07-20",29620847,"Porto - Saragozza",44.49638,11.33754,"Apartment","Entire home/apt",4,NA,NA,92.8575342465753,3,30,24,92.8575342465753,320
"italy","bologna","2020-07-20",29626909,"Santo Stefano",44.49338,11.35133,"Apartment","Entire home/apt",4,NA,NA,70.5835616438356,1,30,30,NA,0
"italy","bologna","2020-07-20",29641240,"San Donato - San Vitale",44.48716,11.36704,"Apartment","Entire home/apt",3,NA,NA,40.3479452054795,2,1125,10,40.3479452054795,700
"italy","bologna","2020-07-20",29644010,"San Donato - San Vitale",44.52409,11.386,"Apartment","Entire home/apt",6,NA,NA,250,3,1125,11,250,4750
"italy","bologna","2020-07-20",29644697,"Porto - Saragozza",44.49982,11.34254,"Apartment","Entire home/apt",4,NA,NA,89.0547945205479,1,1125,27,89.0547945205479,240
"italy","bologna","2020-07-20",29646036,"Navile",44.51386,11.3549,"Condominium","Entire home/apt",2,NA,NA,100,7,1125,30,NA,0
"italy","bologna","2020-07-20",29665129,"Porto - Saragozza",44.48986,11.3376,"Apartment","Entire home/apt",9,NA,NA,250.301369863014,2,1125,0,250.301369863014,6900
"italy","bologna","2020-07-20",29668465,"Porto - Saragozza",44.49094,11.3203,"Apartment","Entire home/apt",2,NA,NA,80,2,1125,30,NA,0
"italy","bologna","2020-07-20",29683524,"Santo Stefano",44.49047,11.354,"Apartment","Entire home/apt",3,NA,NA,88.1095890410959,2,1125,0,88.1095890410959,2400
"italy","bologna","2020-07-20",29704483,"Porto - Saragozza",44.49962,11.339,"Apartment","Entire home/apt",4,NA,NA,71.027397260274,1,29,0,71.027397260274,2110
"italy","bologna","2020-07-20",29724736,"Santo Stefano",44.48503,11.34751,"Apartment","Entire home/apt",4,NA,NA,60,2,1125,30,NA,0
"italy","bologna","2020-07-20",29730070,"Porto - Saragozza",44.49656,11.33303,"Loft","Entire home/apt",4,NA,NA,69.6876712328767,1,1125,0,69.6876712328767,2180
