"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1","france","lyon","2020-09-19",56766,"5e Arrondissement",45.76321,4.82911,"Entire apartment","Entire home/apt",6,3,4,"$250.00",14,720,0,250,7500
"2","france","lyon","2020-09-19",71455,"5e Arrondissement",45.76206,4.82751,"Entire apartment","Entire home/apt",4,1,2,"$80.00",2,30,0,80,2400
"3","france","lyon","2020-09-19",77104,"1er Arrondissement",45.76962,4.8275,"Entire apartment","Entire home/apt",4,1,2,"$70.00",2,15,0,70,2100
"4","france","lyon","2020-09-19",134539,"5e Arrondissement",45.7593,4.82548,"Entire apartment","Entire home/apt",4,2,2,"$60.00",4,30,19,60.2727272727273,663
"5","france","lyon","2020-09-19",136556,"3e Arrondissement",45.76208,4.85327,"Entire apartment","Entire home/apt",5,1,3,"$99.00",3,730,19,99,1089
"6","france","lyon","2020-09-19",137132,"6e Arrondissement",45.76854,4.85312,"Entire condominium","Entire home/apt",4,1,1,"$88.00",3,730,0,88,2640
"7","france","lyon","2020-09-19",174304,"1er Arrondissement",45.76695,4.83241,"Entire apartment","Entire home/apt",6,3,4,"$109.00",2,120,13,109.352941176471,1859
"8","france","lyon","2020-09-19",249711,"7e Arrondissement",45.75104,4.83795,"Entire apartment","Entire home/apt",6,3,4,"$120.00",2,30,27,120,360
"9","france","lyon","2020-09-19",251630,"1er Arrondissement",45.77019,4.835,"Entire apartment","Entire home/apt",2,NA,2,"$35.00",13,180,0,35,1050
"10","france","lyon","2020-09-19",298089,"3e Arrondissement",45.75775,4.87644,"Private room in apartment","Private room",3,1,2,"$22.00",1,5,0,25.8,774
"11","france","lyon","2020-09-19",329950,"3e Arrondissement",45.74817,4.87162,"Private room in apartment","Private room",6,3,4,"$72.00",2,16,0,72,2160
"12","france","lyon","2020-09-19",342674,"3e Arrondissement",45.75383,4.84758,"Entire apartment","Entire home/apt",8,3,5,"$155.00",1,1125,10,155,3100
"13","france","lyon","2020-09-19",349150,"5e Arrondissement",45.76419,4.82794,"Entire apartment","Entire home/apt",4,1,3,"$79.00",2,1125,16,79,1106
"14","france","lyon","2020-09-19",365998,"1er Arrondissement",45.76846,4.82951,"Entire apartment","Entire home/apt",2,1,1,"$66.00",3,15,21,66,594
"15","france","lyon","2020-09-19",369303,"6e Arrondissement",45.76407,4.86958,"Entire apartment","Entire home/apt",2,1,1,"$50.00",2,15,0,50,1500
"16","france","lyon","2020-09-19",387453,"1er Arrondissement",45.76872,4.83024,"Entire apartment","Entire home/apt",5,3,4,"$90.00",4,28,0,90,2700
"17","france","lyon","2020-09-19",403747,"2e Arrondissement",45.75865,4.83353,"Private room in apartment","Private room",2,1,2,"$41.00",1,31,18,40,480
"18","france","lyon","2020-09-19",416475,"1er Arrondissement",45.77063,4.83459,"Entire apartment","Entire home/apt",4,2,2,"$55.00",2,1125,0,55,1650
"19","france","lyon","2020-09-19",452349,"3e Arrondissement",45.75398,4.87246,"Private room in apartment","Private room",2,1,1,"$60.00",1,1125,27,60,180
"20","france","lyon","2020-09-19",501479,"3e Arrondissement",45.75358,4.85232,"Entire apartment","Entire home/apt",6,2,3,"$77.14",3,30,6,76,1824
"21","france","lyon","2020-09-19",504071,"1er Arrondissement",45.77005,4.83212,"Entire apartment","Entire home/apt",6,3,3,"$85.00",1,30,0,85,2550
"22","france","lyon","2020-09-19",511325,"8e Arrondissement",45.73366,4.85867,"Private room in house","Private room",1,1,1,"$32.00",1,200,0,31.6,948
"23","france","lyon","2020-09-19",539495,"3e Arrondissement",45.75796,4.86633,"Entire apartment","Entire home/apt",3,1,2,"$83.00",1,180,0,81.3333333333333,2440
"24","france","lyon","2020-09-19",549598,"5e Arrondissement",45.76362,4.82646,"Entire apartment","Entire home/apt",2,1,1,"$130.00",2,14,30,NA,0
"25","france","lyon","2020-09-19",551810,"1er Arrondissement",45.76504,4.83301,"Entire loft","Entire home/apt",4,1,2,"$99.00",2,120,1,100,2900
"26","france","lyon","2020-09-19",556834,"6e Arrondissement",45.77407,4.84702,"Entire apartment","Entire home/apt",5,2,3,"$98.00",5,120,1,98,2842
"27","france","lyon","2020-09-19",568164,"5e Arrondissement",45.75883,4.82572,"Entire apartment","Entire home/apt",2,1,1,"$58.00",1,1125,30,NA,0
"28","france","lyon","2020-09-19",592419,"5e Arrondissement",45.75936,4.82677,"Entire apartment","Entire home/apt",2,1,1,"$98.00",3,1124,0,98,2940
"29","france","lyon","2020-09-19",593123,"7e Arrondissement",45.74234,4.83739,"Private room in apartment","Private room",2,1,1,"$26.00",4,14,0,26.3333333333333,790
"30","france","lyon","2020-09-19",612551,"1er Arrondissement",45.76903,4.83281,"Entire apartment","Entire home/apt",2,1,3,"$80.00",6,365,0,85,2550
"31","france","lyon","2020-09-19",614603,"1er Arrondissement",45.77045,4.83485,"Entire loft","Entire home/apt",4,1,2,"$107.00",2,60,3,102.222222222222,2760
"32","france","lyon","2020-09-19",615644,"3e Arrondissement",45.75941,4.84133,"Private room in apartment","Private room",2,1,1,"$54.00",1,6,20,54,540
"33","france","lyon","2020-09-19",619832,"5e Arrondissement",45.76621,4.82123,"Entire apartment","Entire home/apt",7,4,5,"$250.00",4,1125,3,250,6750
"34","france","lyon","2020-09-19",626944,"6e Arrondissement",45.76648,4.84947,"Entire apartment","Entire home/apt",4,2,3,"$115.00",1,60,20,115,1150
"35","france","lyon","2020-09-19",635366,"5e Arrondissement",45.75772,4.82393,"Private room in apartment","Private room",2,1,1,"$52.00",1,4,0,52,1560
"36","france","lyon","2020-09-19",635954,"5e Arrondissement",45.75769,4.82403,"Entire apartment","Entire home/apt",4,2,2,"$102.00",2,1125,0,102,3060
"37","france","lyon","2020-09-19",656723,"1er Arrondissement",45.76689,4.83515,"Entire apartment","Entire home/apt",2,1,1,"$95.00",3,90,13,95,1615
