"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1","italy","bergamo","2020-05-30",15526,"Solto Collina",45.78464,10.02629,"Villa","Entire home/apt",5,2,4,"$82.00",3,28,3,7999,215973
"2","italy","bergamo","2020-05-30",15542,"Solto Collina",45.78354,10.02471,"Villa","Entire home/apt",3,1,2,"$59.00",3,28,26,6014,24056
"3","italy","bergamo","2020-05-30",31412,"Bergamo",45.69052,9.67099,"Apartment","Entire home/apt",4,1,2,"$69.00",1,31,8,64.7272727272727,1424
"4","italy","bergamo","2020-05-30",116423,"Bossico",45.8284,10.04476,"Apartment","Entire home/apt",4,2,4,"$41.00",10,90,28,54,108
"5","italy","bergamo","2020-05-30",130750,"Rota d'Imagna",45.83829,9.51059,"Apartment","Entire home/apt",4,1,6,"$50.00",7,730,23,50,350
"6","italy","bergamo","2020-05-30",140767,"Capriate San Gervasio",45.59565,9.5371,"Apartment","Entire home/apt",4,1,4,"$85.00",2,28,0,86.5,2595
"7","italy","bergamo","2020-05-30",153138,"Costa di Mezzate",45.66376,9.79418,"Apartment","Private room",1,1,1,"$49.00",1,730,30,NA,0
"8","italy","bergamo","2020-05-30",179345,"Bossico",45.82723,10.04484,"Apartment","Entire home/apt",4,1,4,"$29.00",10,30,28,28,56
"9","italy","bergamo","2020-05-30",215933,"Bergamo",45.69884,9.67598,"Loft","Private room",3,1,2,"$70.00",1,365,30,NA,0
"10","italy","bergamo","2020-05-30",215946,"Bergamo",45.69769,9.67485,"Apartment","Private room",2,1,1,"$42.00",1,365,30,NA,0
"11","italy","bergamo","2020-05-30",225436,"Solto Collina",45.78667,10.04325,"House","Entire home/apt",3,1,1,"$65.00",2,30,25,95,475
"12","italy","bergamo","2020-05-30",239706,"Trescore Balneario",45.69205,9.84779,"House","Entire home/apt",3,1,3,"$65.00",4,30,30,NA,0
