"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"7636","france","lyon","2020-08-31",30122303,"6e Arrondissement",45.76429,4.8457,"Entire apartment","Entire home/apt",2,NA,1,"$34.00",5,100,0,34.0666666666667,1022
"7637","france","lyon","2020-08-31",30122561,"7e Arrondissement",45.74167,4.84208,"Entire apartment","Entire home/apt",2,NA,2,"$90.00",2,1125,0,90,2700
"7638","france","lyon","2020-08-31",30123254,"2e Arrondissement",45.75262,4.82907,"Entire apartment","Entire home/apt",2,NA,1,"$70.00",2,7,28,70,140
"7639","france","lyon","2020-08-31",30123656,"1er Arrondissement",45.76494,4.83281,"Private room in apartment","Private room",2,1,1,"$150.00",1,1125,0,150,4500
"7640","france","lyon","2020-08-31",30123848,"7e Arrondissement",45.73958,4.83606,"Entire apartment","Entire home/apt",4,1,2,"$200.00",3,3,30,NA,0
"7641","france","lyon","2020-08-31",30124409,"7e Arrondissement",45.75448,4.84135,"Entire apartment","Entire home/apt",2,NA,2,"$95.00",2,1125,0,95,2850
"7642","france","lyon","2020-08-31",30125343,"3e Arrondissement",45.75326,4.85177,"Entire apartment","Entire home/apt",4,2,2,"$78.00",2,1125,0,78,2340
"7643","france","lyon","2020-08-31",30125673,"7e Arrondissement",45.75373,4.83878,"Private room in apartment","Private room",4,1,1,"$39.00",2,7,13,38.9411764705882,662
"7644","france","lyon","2020-08-31",30126041,"1er Arrondissement",45.77001,4.83614,"Entire loft","Entire home/apt",2,1,1,"$150.00",2,10,0,150,4500
"7645","france","lyon","2020-08-31",30126354,"7e Arrondissement",45.75294,4.84536,"Entire apartment","Entire home/apt",4,1,2,"$80.00",2,1125,0,80,2400
"7646","france","lyon","2020-08-31",30127116,"1er Arrondissement",45.77198,4.83514,"Entire apartment","Entire home/apt",2,NA,2,"$95.00",1,1125,0,95,2850
"7647","france","lyon","2020-08-31",30127281,"3e Arrondissement",45.75574,4.84873,"Entire apartment","Entire home/apt",5,2,2,"$95.00",1,1125,0,95,2850
"7648","france","lyon","2020-08-31",30127380,"7e Arrondissement",45.74516,4.84549,"Entire loft","Entire home/apt",8,2,5,"$110.00",2,21,0,110,3300
"7649","france","lyon","2020-08-31",30130203,"7e Arrondissement",45.73915,4.83509,"Private room in apartment","Private room",2,1,1,"$56.00",1,4,0,56,1680
"7650","france","lyon","2020-08-31",30135325,"8e Arrondissement",45.72919,4.85361,"Entire apartment","Entire home/apt",4,NA,1,"$490.00",2,1125,0,490,14700
"7651","france","lyon","2020-08-31",30136681,"7e Arrondissement",45.74871,4.84141,"Entire apartment","Entire home/apt",4,1,2,"$63.00",1,1125,1,63,1827
"7652","france","lyon","2020-08-31",30139306,"7e Arrondissement",45.74073,4.85345,"Private room in apartment","Private room",2,1,1,"$50.00",1,1125,0,50,1500
"7653","france","lyon","2020-08-31",30139517,"1er Arrondissement",45.77077,4.83712,"Entire apartment","Entire home/apt",2,1,1,"$58.00",1,548,21,61.3333333333333,552
"7654","france","lyon","2020-08-31",30139656,"3e Arrondissement",45.76269,4.85216,"Entire apartment","Entire home/apt",4,1,2,"$79.00",2,365,16,77,1078
"7655","france","lyon","2020-08-31",30139865,"8e Arrondissement",45.7412,4.85822,"Entire apartment","Entire home/apt",4,NA,2,"$46.00",2,1125,0,45.9333333333333,1378
"7656","france","lyon","2020-08-31",30140957,"4e Arrondissement",45.77483,4.83556,"Entire apartment","Entire home/apt",4,2,2,"$95.00",2,1125,0,95,2850
"7657","france","lyon","2020-08-31",30141586,"3e Arrondissement",45.75614,4.84404,"Private room in apartment","Private room",2,1,1,"$26.29",1,14,0,26.9,807
"7658","france","lyon","2020-08-31",30143611,"1er Arrondissement",45.77031,4.82951,"Entire apartment","Entire home/apt",4,1,2,"$160.00",1,3,0,160,4800
"7659","france","lyon","2020-08-31",30143646,"1er Arrondissement",45.7691,4.83398,"Private room in apartment","Private room",3,1,2,"$75.00",2,4,23,75,525
