"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"7770","italy","venice","2020-09-08",41585491,"Cannaregio",45.44254,12.33003,"Entire apartment","Entire home/apt",2,1,1,"$63.00",1,99,28,47.5,95
"7771","italy","venice","2020-09-08",41592752,"Piave 1860",45.49105,12.23718,"Private room in apartment","Private room",3,1,3,"$26.00",1,1125,30,NA,0
"7772","italy","venice","2020-09-08",41610922,"Cannaregio",45.44237,12.33407,"Entire apartment","Entire home/apt",4,1,2,"$136.00",1,1125,18,123.166666666667,1478
"7773","italy","venice","2020-09-08",41616557,"Cannaregio",45.44493,12.32117,"Entire townhouse","Entire home/apt",4,1,1,"$73.00",2,1125,27,90,270
"7774","italy","venice","2020-09-08",41617294,"Cannaregio",45.44486,12.32132,"Entire townhouse","Entire home/apt",5,1,2,"$63.00",2,1125,23,62.8571428571429,440
"7775","italy","venice","2020-09-08",41626324,"Piave 1860",45.48313,12.23138,"Entire apartment","Entire home/apt",11,NA,7,"$50.00",1,1125,30,NA,0
"7776","italy","venice","2020-09-08",41629096,"Giudecca",45.42822,12.32029,"Entire apartment","Entire home/apt",4,2,2,"$150.00",3,90,0,150,4500
"7777","italy","venice","2020-09-08",41633612,"Cannaregio",45.44144,12.3404,"Entire apartment","Entire home/apt",2,1,1,"$138.00",1,1125,0,124,3720
"7778","italy","venice","2020-09-08",41635153,"San Polo",45.43758,12.32688,"Entire apartment","Entire home/apt",6,2,3,"$194.86",2,1125,26,190,760
"7779","italy","venice","2020-09-08",41652617,"Castello",45.42904,12.35929,"Entire apartment","Entire home/apt",2,1,1,"$41.00",2,1125,25,43.6,218
"7780","italy","venice","2020-09-08",41653203,"San Marco",45.4347,12.337,"Entire apartment","Entire home/apt",5,2,3,"$140.00",3,1125,30,NA,0
"7781","italy","venice","2020-09-08",41656865,"Cannaregio",45.44111,12.33345,"Private room in apartment","Private room",4,1,4,"$22.00",1,365,15,22,330
"7782","italy","venice","2020-09-08",41657447,"Giudecca",45.4232,12.33152,"Entire apartment","Entire home/apt",5,2,3,"$41.00",1,28,11,47.2631578947368,898
"7783","italy","venice","2020-09-08",41667095,"Cannaregio",45.44192,12.33194,"Private room in apartment","Private room",4,1,4,"$22.00",1,365,0,22,660
"7784","italy","venice","2020-09-08",41672663,"Piave 1860",45.48539,12.2402,"Entire apartment","Entire home/apt",8,4,6,"$188.00",2,7,0,187.733333333333,5632
"7785","italy","venice","2020-09-08",41674225,"Giudecca",45.42448,12.33974,"Entire apartment","Entire home/apt",6,2,2,"$95.00",2,35,21,110,990
"7786","italy","venice","2020-09-08",41674424,"Cannaregio",45.44339,12.32719,"Entire apartment","Entire home/apt",6,2,3,"$93.00",2,1125,0,90,2700
"7787","italy","venice","2020-09-08",41677410,"Santa Croce",45.44188,12.32583,"Entire house","Entire home/apt",6,2,4,"$74.00",1,1125,4,88.0769230769231,2290
"7788","italy","venice","2020-09-08",41681054,"Castello",45.43414,12.34693,"Entire apartment","Entire home/apt",2,1,1,"$200.00",7,1125,29,200,200
"7789","italy","venice","2020-09-08",41683671,"Santa Croce",45.43945,12.3275,"Entire apartment","Entire home/apt",2,1,0,"$140.00",1,1125,30,NA,0
"7790","italy","venice","2020-09-08",41684568,"San Marco",45.43445,12.33767,"Entire apartment","Entire home/apt",4,1,2,"$100.00",4,7,23,100,700
"7791","italy","venice","2020-09-08",41685155,"San Marco",45.43384,12.33502,"Entire apartment","Entire home/apt",3,2,3,"$110.14",1,1125,17,106.692307692308,1387
"7792","italy","venice","2020-09-08",41699055,"San Marco",45.43339,12.3321,"Entire apartment","Entire home/apt",4,2,2,"$159.00",2,180,21,183.666666666667,1653
