"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"40","germany","berlin","2020-06-13",58780,"Prenzlauer Berg Süd",52.5342,13.42671,"Apartment","Entire home/apt",4,3,3,"$120.00",5,150,13,134.117647058824,2280
"41","germany","berlin","2020-06-13",62613,"südliche Luisenstadt",52.49729,13.42297,"Apartment","Entire home/apt",2,1,1,"$85.00",5,21,30,NA,0
"42","germany","berlin","2020-06-13",63052,"Neuköllner Mitte/Zentrum",52.46892,13.43454,"Apartment","Private room",3,1,1,"$37.00",22,90,29,40,40
"43","germany","berlin","2020-06-13",64014,"Brunnenstr. Süd",52.53907,13.4036,"Apartment","Entire home/apt",4,2,3,"$150.00",2,365,29,150,150
"44","germany","berlin","2020-06-13",64245,"Prenzlauer Berg Nordwest",52.5465,13.40633,"Apartment","Private room",4,1,2,"$55.00",3,31,24,55,330
"45","germany","berlin","2020-06-13",64590,"südliche Luisenstadt",52.49497,13.42399,"Apartment","Entire home/apt",4,2,2,"$118.00",2,365,0,118,3540
"46","germany","berlin","2020-06-13",68142,"Frankfurter Allee Nord",52.52489,13.45386,"Apartment","Private room",2,1,2,"$29.00",2,30,21,29,261
"47","germany","berlin","2020-06-13",68448,"Prenzlauer Berg Nord",52.5498,13.41596,"Apartment","Entire home/apt",4,0,2,"$84.00",3,200,29,50,50
"48","germany","berlin","2020-06-13",72079,"Kantstraße",52.5078,13.31871,"Apartment","Entire home/apt",2,1,1,"$80.00",3,360,30,NA,0
"49","germany","berlin","2020-06-13",73302,"Schöneberg-Nord",52.50105,13.35032,"Apartment","Entire home/apt",2,1,2,"$70.00",4,150,0,69.3,2079
"50","germany","berlin","2020-06-13",74614,"Prenzlauer Berg Südwest",52.5377,13.40854,"Apartment","Entire home/apt",6,3,4,"$185.00",2,360,30,NA,0
"51","germany","berlin","2020-06-13",80843,"Schmargendorf",52.48086,13.28998,"Apartment","Entire home/apt",2,1,1,"$49.00",2,210,25,39,195
"52","germany","berlin","2020-06-13",81049,"Regierungsviertel",52.52142,13.38983,"Apartment","Entire home/apt",5,2,3,"$155.00",4,28,6,155,3720
"53","germany","berlin","2020-06-13",81081,"Prenzlauer Berg Nord",52.54968,13.41528,"Apartment","Entire home/apt",2,1,1,"$66.00",3,35,1,62.8965517241379,1824
"54","germany","berlin","2020-06-13",82893,"Brunnenstr. Süd",52.532,13.38285,"Apartment","Entire home/apt",2,1,1,"$75.00",3,365,0,75,2250
"55","germany","berlin","2020-06-13",83183,"Prenzlauer Berg Süd",52.53677,13.42447,"Apartment","Entire home/apt",2,1,1,"$53.00",2,30,10,53,1060
"56","germany","berlin","2020-06-13",83568,"Helmholtzplatz",52.54485,13.41891,"Apartment","Entire home/apt",3,1,2,"$99.00",2,30,0,104.333333333333,3130
"57","germany","berlin","2020-06-13",83614,"Helmholtzplatz",52.54622,13.41786,"Apartment","Entire home/apt",5,2,4,"$173.00",1,1125,1,177.48275862069,5147
"58","germany","berlin","2020-06-13",85560,"Brunnenstr. Süd",52.53182,13.3823,"Condominium","Entire home/apt",2,1,1,"$79.00",3,365,14,79,1264
