"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1","germany","munich","2020-05-24",36720,"Ludwigsvorstadt-Isarvorstadt",48.13057,11.56929,"Apartment","Entire home/apt",2,1,1,"$95.00",2,730,0,95,2850
"2","germany","munich","2020-05-24",49309,"Ludwigsvorstadt-Isarvorstadt",48.12456,11.55567,"Apartment","Private room",2,2,2,"$40.00",14,180,1,40,1160
"3","germany","munich","2020-05-24",97945,"Hadern",48.11476,11.48782,"Apartment","Entire home/apt",2,1,1,"$80.00",2,90,2,80,2240
"4","germany","munich","2020-05-24",114695,"Berg am Laim",48.11923,11.63726,"Apartment","Entire home/apt",5,1,3,"$95.00",2,30,24,95,570
"5","germany","munich","2020-05-24",127383,"Maxvorstadt",48.15198,11.56486,"Apartment","Entire home/apt",4,1,1,"$120.00",2,14,0,120,3600
"6","germany","munich","2020-05-24",157808,"Schwabing-West",48.16381,11.56089,"Apartment","Private room",2,1,1,"$35.00",1,36,0,35,1050
"7","germany","munich","2020-05-24",159634,"Pasing-Obermenzing",48.13898,11.46612,"Apartment","Entire home/apt",3,1,1,"$55.00",5,90,0,52,1560
"8","germany","munich","2020-05-24",170154,"Sendling-Westpark",48.10751,11.52733,"House","Private room",4,1,2,"$55.00",2,1125,19,55,605
"9","germany","munich","2020-05-24",170815,"Neuhausen-Nymphenburg",48.16132,11.54154,"Apartment","Entire home/apt",2,1,1,"$65.00",3,14,30,NA,0
"10","germany","munich","2020-05-24",171749,"Untergiesing-Harlaching",48.10583,11.57843,"Apartment","Private room",2,1,1,"$55.00",3,10,30,NA,0
"11","germany","munich","2020-05-24",172672,"Schwabing-West",48.16341,11.56366,"Apartment","Private room",2,1,1,"$54.00",1,4,0,56,1680
"12","germany","munich","2020-05-24",172977,"Maxvorstadt",48.14816,11.55449,"Apartment","Private room",2,1,0,"$67.00",2,30,15,71,1065
"13","germany","munich","2020-05-24",178114,"Maxvorstadt",48.15341,11.57267,"Apartment","Entire home/apt",2,1,1,"$59.00",3,30,0,63,1890
"14","germany","munich","2020-05-24",179640,"Bogenhausen",48.14574,11.63908,"Condominium","Private room",1,1,1,"$35.00",2,30,29,39,39
"15","germany","munich","2020-05-24",183634,"Allach-Untermenzing",48.17449,11.44619,"Igloo","Shared room",16,1,0,"$50.00",1,730,30,NA,0
"16","germany","munich","2020-05-24",186596,"Au-Haidhausen",48.12198,11.57644,"Apartment","Shared room",5,1,3,"$85.00",1,1125,30,NA,0
"17","germany","munich","2020-05-24",187359,"Neuhausen-Nymphenburg",48.15849,11.54106,"Apartment","Private room",2,1,1,"$69.00",2,7,24,79,474
"18","germany","munich","2020-05-24",187386,"Berg am Laim",48.12199,11.62761,"Apartment","Private room",2,1,2,"$59.00",2,7,30,NA,0
"19","germany","munich","2020-05-24",189551,"Schwanthalerhöhe",48.1354,11.54618,"Apartment","Entire home/apt",6,2,4,"$120.00",7,180,11,120,2280
"20","germany","munich","2020-05-24",189582,"Bogenhausen",48.15672,11.64901,"Apartment","Private room",1,1,1,"$19.00",30,365,0,25,750
"21","germany","munich","2020-05-24",189606,"Au-Haidhausen",48.12551,11.58045,"Apartment","Entire home/apt",4,1,2,"$51.00",2,60,18,51,612
