"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1","italy","milan","2020-06-15",6400,"TIBALDI",45.44195,9.17797,"Apartment","Private room",1,3,1,"$100.00",4,5,23,100,700
"2","italy","milan","2020-06-15",17232,"BOVISA",45.50465,9.16087,"Condominium","Shared room",2,1,2,"$24.00",2,120,29,80,80
"3","italy","milan","2020-06-15",23986,"NAVIGLI",45.44991,9.17597,"Apartment","Entire home/apt",4,1,1,"$150.00",1,730,28,150,300
"4","italy","milan","2020-06-15",28300,"SARPI",45.47814,9.17294,"Condominium","Private room",2,1,2,"$200.00",1,14,30,NA,0
"5","italy","milan","2020-06-15",32119,"VIALE MONZA",45.51988,9.2231,"Apartment","Entire home/apt",4,1,4,"$75.00",2,730,4,75,1950
"6","italy","milan","2020-06-15",32649,"VIALE MONZA",45.51942,9.22615,"Apartment","Entire home/apt",4,1,3,"$70.00",2,730,17,71.1538461538462,925
"7","italy","milan","2020-06-15",37256,"GUASTALLA",45.47074,9.20578,"Apartment","Private room",1,1,1,"$55.00",2,730,30,NA,0
"8","italy","milan","2020-06-15",40470,"VIALE MONZA",45.52111,9.22727,"Apartment","Entire home/apt",4,2,4,"$75.00",3,90,0,75,2250
"9","italy","milan","2020-06-15",42732,"TICINESE",45.45664,9.17662,"Apartment","Entire home/apt",4,2,0,"$290.00",2,30,27,290,870
"10","italy","milan","2020-06-15",46536,"VIALE MONZA",45.52213,9.22693,"Apartment","Entire home/apt",5,1,5,"$75.00",2,730,30,NA,0
"11","italy","milan","2020-06-15",52181,"BAGGIO",45.46443,9.09046,"Apartment","Entire home/apt",3,1,2,"$60.00",4,30,0,60,1800
"12","italy","milan","2020-06-15",55055,"BUENOS AIRES - VENEZIA",45.48055,9.21629,"Apartment","Entire home/apt",3,2,1,"$145.00",3,180,30,NA,0
"13","italy","milan","2020-06-15",59226,"GARIBALDI REPUBBLICA",45.48263,9.19674,"Apartment","Entire home/apt",2,1,1,"$150.00",2,10,27,150,450
"14","italy","milan","2020-06-15",65142,"CENTRALE",45.48023,9.20181,"Condominium","Entire home/apt",2,1,1,"$71.00",25,365,30,NA,0
"15","italy","milan","2020-06-15",69749,"XXII MARZO",45.46739,9.20786,"Apartment","Entire home/apt",4,2,2,"$140.00",2,15,30,NA,0
"16","italy","milan","2020-06-15",70591,"SARPI",45.48207,9.17906,"Apartment","Private room",2,1,1,"$50.00",1,6,29,100,100
"17","italy","milan","2020-06-15",73892,"BRERA",45.47015,9.19134,"Apartment","Entire home/apt",2,1,1,"$94.00",2,60,29,300,300
"18","italy","milan","2020-06-15",74835,"DUOMO",45.4689,9.17943,"Apartment","Entire home/apt",2,1,1,"$280.00",7,16,0,280,8400
"19","italy","milan","2020-06-15",75741,"BRERA",45.47179,9.18378,"Apartment","Entire home/apt",2,1,1,"$150.00",2,60,0,150,4500
"20","italy","milan","2020-06-15",76357,"DUOMO",45.4604,9.17653,"Apartment","Entire home/apt",1,1,1,"$120.00",4,20,28,80,160
"21","italy","milan","2020-06-15",76671,"TICINESE",45.4559,9.17545,"Condominium","Entire home/apt",4,1,2,"$130.00",3,730,29,200,200
"22","italy","milan","2020-06-15",77958,"BRERA",45.47117,9.19135,"Apartment","Entire home/apt",2,1,1,"$100.00",2,365,29,75,75
"23","italy","milan","2020-06-15",79696,"TICINESE",45.44844,9.1822,"Loft","Entire home/apt",3,1,2,"$90.00",2,1125,17,90,1170
"24","italy","milan","2020-06-15",81202,"ISOLA",45.49019,9.19659,"Apartment","Entire home/apt",2,1,1,"$75.00",3,14,29,205,205
"25","italy","milan","2020-06-15",81908,"BANDE NERE",45.45364,9.14172,"Apartment","Entire home/apt",4,2,4,"$250.00",7,365,18,250,3000
"26","italy","milan","2020-06-15",82227,"WASHINGTON",45.46438,9.16144,"Apartment","Entire home/apt",4,1,2,"$120.00",1,1125,29,250,250
"27","italy","milan","2020-06-15",82635,"XXII MARZO",45.45853,9.21568,"Apartment","Entire home/apt",2,1,1,"$90.00",5,7,0,90,2700
"28","italy","milan","2020-06-15",83335,"PORTA ROMANA",45.4509,9.2117,"Apartment","Entire home/apt",4,1,2,"$75.00",3,7,5,198.8,4970
"29","italy","milan","2020-06-15",84741,"LAMBRATE",45.47057,9.24333,"Loft","Private room",2,1,1,"$27.00",2,30,8,26.3636363636364,580
"30","italy","milan","2020-06-15",84903,"LAMBRATE",45.4708,9.24082,"Loft","Entire home/apt",6,1,3,"$45.00",2,16,28,45,90
"31","italy","milan","2020-06-15",88130,"VILLAPIZZONE",45.49743,9.14572,"Apartment","Entire home/apt",4,2,2,"$195.00",2,730,28,195,390
"32","italy","milan","2020-06-15",92978,"NAVIGLI",45.44716,9.17269,"Apartment","Private room",2,1,1,"$30.00",2,5,26,30,120
"33","italy","milan","2020-06-15",93025,"GUASTALLA",45.47169,9.19748,"Apartment","Entire home/apt",3,1,2,"$120.00",2,30,30,NA,0
"34","italy","milan","2020-06-15",93232,"XXII MARZO",45.46635,9.21423,"Apartment","Private room",1,1,1,"$60.00",5,60,29,55,55
"35","italy","milan","2020-06-15",93888,"CENTRALE",45.48336,9.20513,"Apartment","Entire home/apt",2,1,1,"$90.00",1,1125,21,75,675
"36","italy","milan","2020-06-15",94233,"ISOLA",45.48712,9.193,"Apartment","Entire home/apt",4,1,2,"$95.00",1,730,1,95,2755
"37","italy","milan","2020-06-15",94354,"MACIACHINI - MAGGIOLINA",45.49765,9.19382,"Apartment","Private room",2,1,1,"$28.00",1,20,30,NA,0
"38","italy","milan","2020-06-15",98119,"ISOLA",45.4875,9.19183,"Apartment","Private room",2,1,1,"$65.00",2,365,0,65,1950
"39","italy","milan","2020-06-15",98500,"CITTA' STUDI",45.48539,9.22686,"Apartment","Entire home/apt",3,1,2,"$230.00",1,180,30,NA,0
"40","italy","milan","2020-06-15",100638,"ADRIANO",45.50695,9.23904,"Villa","Private room",1,2,1,"$30.00",1,365,0,30,900
"41","italy","milan","2020-06-15",101087,"STADERA",45.43079,9.18234,"Condominium","Entire home/apt",4,3,3,"$80.00",3,120,29,60,60
"42","italy","milan","2020-06-15",101550,"S. SIRO",45.4761,9.12187,"Condominium","Private room",1,1,1,"$17.00",90,9999,30,NA,0
"43","italy","milan","2020-06-15",102817,"S. CRISTOFORO",45.44421,9.15065,"Apartment","Entire home/apt",3,1,2,"$75.00",2,365,21,44.4444444444444,400
"44","italy","milan","2020-06-15",104449,"ISOLA",45.48834,9.19086,"Apartment","Entire home/apt",2,1,1,"$120.00",2,30,27,120,360
"45","italy","milan","2020-06-15",105082,"BUENOS AIRES - VENEZIA",45.48064,9.20778,"Apartment","Private room",2,1,1,"$75.00",2,15,29,75,75
"46","italy","milan","2020-06-15",107529,"PARCO LAMBRO - CIMIANO",45.49103,9.23254,"Apartment","Private room",4,1,2,"$13.00",1,1124,16,13,182
"47","italy","milan","2020-06-15",109384,"WASHINGTON",45.46378,9.15653,"Condominium","Entire home/apt",4,1,0,"$84.00",2,21,25,84,420
"48","italy","milan","2020-06-15",122514,"GIAMBELLINO",45.44908,9.15089,"Apartment","Entire home/apt",3,1,2,"$70.00",2,60,29,50,50
"49","italy","milan","2020-06-15",132705,"GUASTALLA",45.45934,9.20609,"Loft","Entire home/apt",2,0,1,"$70.00",30,185,0,72.1333333333333,2164
"50","italy","milan","2020-06-15",138071,"NAVIGLI",45.4518,9.16995,"Apartment","Entire home/apt",4,1,1,"$98.00",1,1125,30,NA,0
"51","italy","milan","2020-06-15",140134,"XXII MARZO",45.46573,9.20793,"Apartment","Private room",1,1,2,"$60.00",1,2,30,NA,0
