"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"493","italy","trentino","2015-10-12",7981639,"Trentino",46.1758851500911,11.0651664448929,"Apartment","Entire home/apt",7,3,6,"$65.00",7,1125,29,NA,0
"494","italy","trentino","2015-10-12",5012905,"Trentino",46.3106348597283,11.6040085380662,"Other","Entire home/apt",2,1,1,"$40.00",6,1125,30,NA,0
"495","italy","trentino","2015-10-12",7626150,"Trentino",45.896380088102,11.0279418375256,"Bed & Breakfast","Private room",3,1,2,"$65.00",1,1125,21,NA,0
"496","italy","trentino","2015-10-12",2227624,"Trentino",46.3061050955596,10.7397131754871,"Apartment","Entire home/apt",6,2,3,"$65.00",5,1125,30,NA,0
"497","italy","trentino","2015-10-12",5381537,"Trentino",46.3152540045894,10.8167193382077,"Apartment","Entire home/apt",5,0,5,"$40.00",3,1125,30,NA,0
"498","italy","trentino","2015-10-12",8666530,"Trentino",46.2868976758592,11.4547918517809,"Apartment","Entire home/apt",6,2,4,"$60.00",2,1125,0,NA,0
"499","italy","trentino","2015-10-12",4447643,"Trentino",46.3013777588729,10.8658494218604,"Apartment","Entire home/apt",6,3,6,"$81.00",3,1125,30,NA,0
"500","italy","trentino","2015-10-12",5291422,"Trentino",46.3778557807608,11.6543818945161,"Apartment","Entire home/apt",9,4,7,"$130.00",6,1125,0,NA,0
"501","italy","trentino","2015-10-12",4554141,"Trentino",46.0131284870686,10.8839264361263,"Bed & Breakfast","Private room",2,1,2,"$60.00",1,1125,20,NA,0
"502","italy","trentino","2015-10-12",5176727,"Trentino",46.4236337093628,11.6801445231679,"Bed & Breakfast","Private room",2,1,2,"$88.00",3,1125,0,NA,0
"503","italy","trentino","2015-10-12",2973075,"Trentino",46.3212666471898,11.0979307641267,"Apartment","Entire home/apt",3,1,2,"$30.00",3,1125,28,NA,0
"504","italy","trentino","2015-10-12",2907987,"Trentino",45.9374245651254,11.2753081858782,"Apartment","Entire home/apt",6,2,4,"$90.00",3,365,30,NA,0
"505","italy","trentino","2015-10-12",2236311,"Trentino",46.4530898252966,11.1084780355462,"Bed & Breakfast","Entire home/apt",3,1,2,"$45.00",4,14,14,NA,0
"506","italy","trentino","2015-10-12",2407815,"Trentino",46.0187734481683,10.8768726300146,"Apartment","Entire home/apt",3,1,3,"$40.00",4,28,29,NA,0
"507","italy","trentino","2015-10-12",5963138,"Trentino",46.2312874624064,10.8166015588698,"Apartment","Entire home/apt",6,3,5,"$200.00",2,1125,29,NA,0
"508","italy","trentino","2015-10-12",1711493,"Trentino",45.9139557262049,10.9053770952598,"Apartment","Entire home/apt",6,1,6,"$75.00",3,1125,30,NA,0
"509","italy","trentino","2015-10-12",7040917,"Trentino",46.3765924376427,11.6694762989607,"Condominium","Entire home/apt",6,2,5,"$200.00",7,120,29,NA,0
"510","italy","trentino","2015-10-12",7626104,"Trentino",45.8778874055059,10.891094606886,"Apartment","Entire home/apt",4,1,4,"$43.00",3,28,30,NA,0
"511","italy","trentino","2015-10-12",4201847,"Trentino",45.8715195358067,10.8726677820388,"Apartment","Entire home/apt",3,0,3,"$65.00",1,1125,30,NA,0
"512","italy","trentino","2015-10-12",1621365,"Trentino",46.163121184264,11.0049293108311,"Cabin","Entire home/apt",4,2,4,"$83.00",5,30,30,NA,0
"513","italy","trentino","2015-10-12",6889363,"Trentino",45.8451442498318,10.9507253696349,"Bed & Breakfast","Private room",2,1,2,"$60.00",2,1125,30,NA,0
"514","italy","trentino","2015-10-12",4332093,"Trentino",46.3785819759604,11.6615707064268,"Apartment","Entire home/apt",8,3,8,"$113.00",6,1125,0,NA,0
"515","italy","trentino","2015-10-12",398240,"Trentino",46.4338495687777,11.1041106611049,"Apartment","Entire home/apt",4,1,2,"$50.00",2,1125,27,NA,0
"516","italy","trentino","2015-10-12",7126381,"Trentino",46.4258139794251,11.6841418387686,"Apartment","Entire home/apt",6,3,6,"$110.00",1,1125,19,NA,0
"517","italy","trentino","2015-10-12",8043873,"Trentino",46.0994911953439,10.7331978304161,"Apartment","Entire home/apt",6,2,4,"$100.00",1,1125,30,NA,0
"518","italy","trentino","2015-10-12",8060264,"Trentino",46.2126806070166,11.1137581663349,"Bed & Breakfast","Private room",3,1,1,"$80.00",1,1125,30,NA,0
"519","italy","trentino","2015-10-12",7028066,"Trentino",45.86920348866,10.9399709019378,"Apartment","Entire home/apt",6,1,1,"$60.00",1,1125,20,NA,0
"520","italy","trentino","2015-10-12",5152101,"Trentino",46.3567913631854,10.9102166705052,"Bed & Breakfast","Private room",2,1,1,"$75.00",2,1125,30,NA,0
"521","italy","trentino","2015-10-12",6331744,"Trentino",46.4310244761849,11.6877883685972,"Bed & Breakfast","Private room",3,1,3,"$120.00",1,1125,30,NA,0
