"country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"germany","munich","2020-04-25",20661043,"Maxvorstadt",48.14418,11.56044,"Apartment","Entire home/apt",4,0,1,159,2,1125,0,159,4770
"germany","munich","2020-04-25",20661965,"Ramersdorf-Perlach",48.11656,11.62325,"Apartment","Entire home/apt",4,2,2,420,3,20,0,350,10500
"germany","munich","2020-04-25",20662907,"Au-Haidhausen",48.14063,11.59899,"Apartment","Entire home/apt",2,1,1,33,1,5,0,23,690
"germany","munich","2020-04-25",20663945,"Maxvorstadt",48.15016,11.57729,"Apartment","Private room",2,1,1,8,6,13,0,47,1410
"germany","munich","2020-04-25",20665405,"Ludwigsvorstadt-Isarvorstadt",48.13123,11.56635,"Apartment","Entire home/apt",2,1,1,128,1,5,0,128,3840
"germany","munich","2020-04-25",20668470,"Ludwigsvorstadt-Isarvorstadt",48.12901,11.57252,"Apartment","Private room",2,1,1,250,1,2,0,250,7500
"germany","munich","2020-04-25",20668715,"Neuhausen-Nymphenburg",48.1448,11.51499,"Apartment","Entire home/apt",3,2,2,38,4,15,0,105,3150
"germany","munich","2020-04-25",20669075,"Maxvorstadt",48.14839,11.58453,"Apartment","Entire home/apt",2,0,1,95,7,14,0,85,2550
"germany","munich","2020-04-25",20669193,"Au-Haidhausen",48.12186,11.57168,"Apartment","Entire home/apt",4,0,2,160,3,1125,0,160,4800
"germany","munich","2020-04-25",20669609,"Laim",48.14276,11.5076,"Apartment","Entire home/apt",2,1,1,72,2,1125,0,72,2160
"germany","munich","2020-04-25",20670775,"Altstadt-Lehel",48.1423,11.59374,"Apartment","Entire home/apt",3,1,3,150,1,1125,0,100,3000
"germany","munich","2020-04-25",20670830,"Maxvorstadt",48.15222,11.55741,"Apartment","Private room",2,1,1,120,1,3,0,120,3600
"germany","munich","2020-04-25",20672031,"Maxvorstadt",48.14799,11.549,"Apartment","Private room",5,1,1,199,2,1125,0,208,6240
"germany","munich","2020-04-25",20673120,"Ludwigsvorstadt-Isarvorstadt",48.12462,11.55995,"Apartment","Entire home/apt",2,0,1,140,2,14,0,170,5100
"germany","munich","2020-04-25",20674342,"Altstadt-Lehel",48.13408,11.57676,"Apartment","Entire home/apt",5,2,3,80,3,15,0,100,3000
"germany","munich","2020-04-25",20674653,"Ludwigsvorstadt-Isarvorstadt",48.12456,11.5553,"Apartment","Entire home/apt",2,0,1,100,2,1125,0,100,3000
"germany","munich","2020-04-25",20675247,"Schwabing-Freimann",48.18445,11.5957,"Apartment","Entire home/apt",2,1,1,72,4,7,27,73.3333333333333,220
"germany","munich","2020-04-25",20675391,"Neuhausen-Nymphenburg",48.15595,11.53898,"Apartment","Entire home/apt",6,2,3,300,4,1125,28,300,600
"germany","munich","2020-04-25",20676005,"Moosach",48.18042,11.52322,"Apartment","Private room",1,1,1,38,3,1125,0,30,900
"germany","munich","2020-04-25",20676750,"Schwanthalerhöhe",48.13051,11.53823,"House","Private room",2,1,1,70,1,1125,0,75,2250
"germany","munich","2020-04-25",20676809,"Maxvorstadt",48.15313,11.56761,"Apartment","Entire home/apt",3,1,2,130,2,1125,0,300,9000
"germany","munich","2020-04-25",20676820,"Neuhausen-Nymphenburg",48.1572,11.51216,"Apartment","Entire home/apt",2,1,1,145,1,1125,0,145,4350
"germany","munich","2020-04-25",20677175,"Moosach",48.18108,11.52301,"Apartment","Private room",2,1,1,38,1,1125,0,38,1140
"germany","munich","2020-04-25",20685202,"Ludwigsvorstadt-Isarvorstadt",48.13591,11.5609,"Apartment","Entire home/apt",4,1,2,130,2,1125,26,120,480
"germany","munich","2020-04-25",20685802,"Obergiesing",48.11866,11.58031,"Apartment","Private room",2,1,1,55,1,7,0,55,1650
"germany","munich","2020-04-25",20686104,"Schwabing-West",48.17271,11.56274,"Apartment","Private room",2,1,1,70,7,1125,0,70,2100
"germany","munich","2020-04-25",20686873,"Altstadt-Lehel",48.13622,11.58021,"Apartment","Entire home/apt",2,1,1,119,2,1125,0,150,4500
"germany","munich","2020-04-25",20687889,"Maxvorstadt",48.1557,11.55996,"Apartment","Entire home/apt",4,2,2,350,3,14,0,350,10500
"germany","munich","2020-04-25",20689185,"Berg am Laim",48.12,11.62879,"Townhouse","Private room",3,1,2,35,1,1125,0,35,1050
"germany","munich","2020-04-25",20690088,"Au-Haidhausen",48.13587,11.60955,"Apartment","Private room",2,1,1,120,2,6,0,120,3600
"germany","munich","2020-04-25",20690212,"Pasing-Obermenzing",48.14219,11.46942,"Condominium","Entire home/apt",2,1,1,92,1,1125,0,92,2760
"germany","munich","2020-04-25",20690328,"Schwabing-Freimann",48.1759,11.58637,"Apartment","Private room",2,1,1,45,1,2,0,78,2340
