"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"2344","italy","bergamo","2020-06-29",42194018,"Curno",45.69005,9.62575,"Apartment","Private room",4,1,2,"$23.00",1,1125,30,NA,0
"2345","italy","bergamo","2020-06-29",42212575,"Bottanuco",45.64069,9.50893,"Bed and breakfast","Private room",4,1,4,"$120.00",1,1125,0,100,3000
"2346","italy","bergamo","2020-06-29",42224662,"Bergamo",45.67087,9.65864,"Farm stay","Private room",1,1,NA,"$45.00",3,300,30,NA,0
"2347","italy","bergamo","2020-06-29",42251007,"Bergamo",45.68816,9.65514,"Apartment","Entire home/apt",4,1,2,"$45.00",2,1125,0,39,1170
"2348","italy","bergamo","2020-06-29",42262347,"Bergamo",45.67342,9.64203,"Apartment","Entire home/apt",1,1,1,"$20.00",6,1125,4,27,702
"2349","italy","bergamo","2020-06-29",42269511,"Stezzano",45.64594,9.65372,"Apartment","Entire home/apt",4,2,4,"$89.00",1,29,29,30,30
"2350","italy","bergamo","2020-06-29",42269745,"Foppolo",46.04412,9.75775,"Apartment","Entire home/apt",6,2,6,"$200.00",2,15,1,113.689655172414,3297
"2351","italy","bergamo","2020-06-29",42284989,"Bergamo",45.69056,9.62756,"Apartment","Private room",3,1,2,"$23.00",1,1125,30,NA,0
"2352","italy","bergamo","2020-06-29",42285276,"Curno",45.68964,9.62592,"Apartment","Private room",2,1,1,"$22.00",1,1125,30,NA,0
"2353","italy","bergamo","2020-06-29",42285878,"Bergamo",45.69099,9.66933,"Apartment","Private room",2,1,1,"$31.00",1,1125,30,NA,0
"2354","italy","bergamo","2020-06-29",42286112,"Bergamo",45.69251,9.6697,"Apartment","Private room",3,1,2,"$31.00",1,1125,30,NA,0
"2355","italy","bergamo","2020-06-29",42286254,"Bergamo",45.69205,9.67065,"Apartment","Private room",4,1,2,"$32.00",1,1125,30,NA,0
"2356","italy","bergamo","2020-06-29",42286350,"Bergamo",45.69241,9.66969,"Apartment","Private room",5,1,3,"$36.00",1,1125,30,NA,0
"2357","italy","bergamo","2020-06-29",42286505,"Bergamo",45.6947,9.6722,"Apartment","Entire home/apt",6,2,3,"$73.00",1,1125,0,184.333333333333,5530
"2358","italy","bergamo","2020-06-29",42286706,"Bergamo",45.67347,9.66432,"Apartment","Entire home/apt",7,3,5,"$58.00",1,1125,30,NA,0
